,Unnamed: 0,year,week,windspeed,temp,cloudcover,precip,solarradiation,start_date,end_date,category,unit,price_min,price_max,price,month,season,month_sin,month_cos,week_sin,week_cos,is_heatwave,is_windy,is_rainy,windspeed_lag1,windspeed_lag2,windspeed_lag4,windspeed_rolling_mean_4w,windspeed_rolling_std_4w,windspeed_rolling_max_4w,windspeed_rolling_min_4w,windspeed_trend,temp_lag1,temp_lag2,temp_lag4,temp_rolling_mean_4w,temp_rolling_std_4w,temp_rolling_max_4w,temp_rolling_min_4w,temp_trend,cloudcover_lag1,cloudcover_lag2,cloudcover_lag4,cloudcover_rolling_mean_4w,cloudcover_rolling_std_4w,cloudcover_rolling_max_4w,cloudcover_rolling_min_4w,cloudcover_trend,precip_lag1,precip_lag2,precip_lag4,precip_rolling_mean_4w,precip_rolling_std_4w,precip_rolling_max_4w,precip_rolling_min_4w,precip_trend,solarradiation_lag1,solarradiation_lag2,solarradiation_lag4,solarradiation_rolling_mean_4w,solarradiation_rolling_std_4w,solarradiation_rolling_max_4w,solarradiation_rolling_min_4w,solarradiation_trend,price_lag1,price_lag2,price_lag4,price_rolling_mean_4w,price_rolling_std_4w,price_rolling_max_4w,price_rolling_min_4w,price_trend,price_momentum,price_acceleration,price_volatility,price_rel_4w_avg,price_rel_8w_avg,price_rel_seasonal,season_Winter,season_Spring,season_Summer,season_Fall
22,23,2013,50,-1.012330098239161,-0.822374498788961,1.2542652370563765,-0.36539791053273285,-1.2578154739052723,2013-12-09,2013-12-15,I,Euros/kg,3.83,3.83,1.7711142125083026,12,Fall,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0,0,0,,,,14.0857142857143,,14.0857142857143,14.0857142857143,0.0,,,,11.9142857142857,,11.9142857142857,11.9142857142857,0.0,,,,57.7142857142857,,57.7142857142857,57.7142857142857,0.0,,,,0.0,,0.0,0.0,0.0,,,,89.6428571428571,,89.6428571428571,89.6428571428571,0.0,,,,3.83,,3.83,3.83,0.0,,,,1.0,1.0,0.940646745804339,False,False,False,True
23,24,2013,51,-0.7390754225466944,-0.9306254286481408,0.9154665440068774,0.5284904534805503,-1.2154771214655506,2013-12-16,2013-12-22,I,Euros/kg,4.14,4.14,2.056813187244508,12,Fall,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0,0,1,14.0857142857143,,,14.77857142857145,0.9798479682156548,15.4714285714286,14.0857142857143,0.6928571428571502,11.9142857142857,,,11.69285714285715,0.31314728881115533,11.9142857142857,11.4714285714286,-0.2214285714285502,57.7142857142857,,,55.50714285714285,3.1213713626663266,57.7142857142857,53.3,-2.2071428571428555,0.0,,,1.089857142857145,1.5412907524777661,2.17971428571429,0.0,1.089857142857145,89.6428571428571,,,91.28571428571425,2.323350852470099,92.9285714285714,89.6428571428571,1.642857142857153,3.83,,,3.985,0.21920310216782946,4.14,3.83,0.1549999999999998,0.0809399477806787,,0.21920310216782946,1.0388958594730238,1.0388958594730238,1.0167826442898076,False,False,False,True
24,25,2013,52,0.7539655889688138,-0.9760209798794175,-1.1414472040865258,0.32836444407765547,-1.005257997612674,2013-12-23,2013-12-29,I,Euros/kg,3.6,3.6,1.5591440054459567,12,Fall,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0,1,1,15.4714285714286,14.0857142857143,,17.53333333333333,4.821430335096643,23.0428571428571,14.0857142857143,5.509523809523767,11.4714285714286,11.9142857142857,,11.557142857142866,0.32293298729876285,11.9142857142857,11.2857142857143,-0.27142857142856514,53.3,57.7142857142857,,45.838095238095235,16.892096529740407,57.7142857142857,26.5,-19.338095238095235,2.17971428571429,0.0,,1.2904761904761932,1.1439110973495543,2.17971428571429,0.0,0.4012380952380967,92.9285714285714,89.6428571428571,,97.2714285714285,10.49691888710434,109.242857142857,89.6428571428571,11.971428571428504,4.14,3.83,,3.856666666666667,0.27098585448936846,4.14,3.6,-0.2566666666666668,-0.13043478260869557,-2.611500701262274,0.27098585448936846,0.9334485738980121,0.9334485738980121,0.884158821121572,False,False,False,True
25,26,2014,1,0.7736849985548682,-0.6652360522191548,0.4801814917717574,-0.3389175369232163,-1.0394968391508854,2013-12-30,2014-01-05,I,Euros/kg,1.8,1.8,-0.09975326721588255,1,Winter,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0,1,1,23.0428571428571,15.4714285714286,,18.935714285714276,4.833647655742359,23.1428571428571,14.0857142857143,4.2071428571428235,11.2857142857143,11.4714285714286,,11.807142857142875,0.5652643713554024,12.5571428571429,11.2857142857143,0.7500000000000249,26.5,53.3,,46.28571428571428,13.821362741322245,57.7142857142857,26.5,1.3428571428571203,1.69171428571429,2.17971428571429,,0.9840000000000022,1.117168602796747,2.17971428571429,0.0,-0.9194285714285736,109.242857142857,92.9285714285714,,99.59999999999988,9.754273439889529,109.242857142857,89.6428571428571,6.985714285714124,3.6,4.14,,3.3425,1.0518673870788084,4.14,1.8,-1.5424999999999998,-0.5,2.8333333333333357,1.0518673870788084,0.5385190725504863,0.5385190725504863,0.7184035476718403,True,False,False,False
26,27,2014,2,-0.47145486387882884,-1.003956703714044,0.834330287418968,-0.23451924981667113,-1.0569844195064246,2014-01-06,2014-01-12,I,Euros/kg,2.04,2.04,0.12143303580569599,1,Winter,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,0,1,23.1428571428571,23.0428571428571,14.0857142857143,19.62142857142855,4.04677582253118,23.1428571428571,15.4714285714286,-2.792857142857148,12.5571428571429,11.2857142857143,11.9142857142857,11.6214285714286,0.635941639387998,12.5571428571429,11.1714285714286,-0.45000000000000107,47.6285714285714,26.5,57.7142857142857,44.91785714285712,12.523063756538969,53.3,26.5,7.324999999999974,0.0645714285714286,1.69171428571429,0.0,1.0637857142857163,1.0315866486172875,2.17971428571429,0.0645714285714286,-0.7446428571428594,106.585714285714,109.242857142857,89.6428571428571,103.49642857142835,7.239821614294185,109.242857142857,92.9285714285714,1.732142857142648,1.8,3.6,3.83,2.895,1.151390463743729,4.14,1.8,-0.855,0.1333333333333333,-1.2666666666666666,1.151390463743729,0.7046632124352332,0.6619078520441273,0.8141906873614191,True,False,False,False
27,28,2014,3,0.06660331196923185,-0.822374498788961,0.7663512616291073,-0.14658331887002418,-1.45791020913126,2014-01-13,2014-01-19,I,Euros/kg,2.13,2.13,0.2043778994387878,1,Winter,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,0,1,16.8285714285714,23.1428571428571,15.4714285714286,20.642857142857125,3.0406989887418936,23.1428571428571,16.8285714285714,-1.085714285714225,11.1714285714286,12.5571428571429,11.4714285714286,11.732142857142875,0.6396613687465216,12.5571428571429,11.1714285714286,0.18214285714282497,52.2428571428571,47.6285714285714,53.3,44.43214285714285,12.12080560736078,52.2428571428571,26.5,6.925000000000047,0.319142857142857,0.0645714285714286,2.17971428571429,0.6522500000000011,0.7190032629806862,1.69171428571429,0.0645714285714286,-0.11867857142857208,105.228571428571,106.585714285714,92.9285714285714,98.79285714285693,16.536640414258038,109.242857142857,74.1142857142857,-24.67857142857123,2.04,1.8,4.14,2.3925,0.8169608313744297,3.6,1.8,-0.2625000000000002,0.04411764705882337,-0.6691176470588247,0.8169608313744297,0.890282131661442,0.7286202964652223,0.8501108647450111,True,False,False,False
28,29,2014,4,1.9709348662795856,-0.4207984686661446,-0.39367792039798916,-0.3459477246071588,-0.6000983727438632,2014-01-20,2014-01-26,I,Euros/kg,2.02,2.02,0.10300084388723109,1,Winter,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,1,1,19.5571428571429,16.8285714285714,23.0428571428571,22.185714285714276,5.351800510807832,29.2142857142857,16.8285714285714,7.028571428571425,11.9142857142857,11.1714285714286,11.2857142857143,12.300000000000026,1.011431261766681,13.5571428571429,11.1714285714286,1.257142857142874,51.3571428571429,52.2428571428571,26.5,46.86785714285712,7.360109203197564,52.2428571428571,36.2428571428571,-10.625000000000021,0.533571428571429,0.319142857142857,1.69171428571429,0.24117857142857152,0.23115734768281862,0.533571428571429,0.0474285714285714,-0.19375000000000012,74.1142857142857,105.228571428571,109.242857142857,106.65357142857117,27.19697956168857,140.685714285714,74.1142857142857,34.03214285714283,2.13,2.04,3.6,1.9975,0.14008925726121485,2.13,1.8,0.022499999999999964,-0.05164319248826288,-2.170579029733963,0.14008925726121485,1.0112640801001251,0.7229038854805727,0.8062084257206209,True,False,False,False
29,30,2014,5,2.094885440820491,-0.640792293863854,-0.5011286385819729,-0.34969715803859475,-0.7013422590127644,2014-01-27,2014-02-02,I,Euros/kg,1.71,1.71,-0.18269813084897457,2,Winter,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0,1,1,29.2142857142857,19.5571428571429,23.1428571428571,23.860714285714273,6.643756979504966,29.8428571428571,16.8285714285714,5.982142857142826,13.5571428571429,11.9142857142857,12.5571428571429,12.325000000000024,1.0210955167964446,13.5571428571429,11.1714285714286,0.33214285714287506,36.2428571428571,51.3571428571429,47.6285714285714,43.67142857142855,9.410400961622402,52.2428571428571,34.8428571428571,-8.82857142857145,0.0474285714285714,0.533571428571429,0.0645714285714286,0.23460714285714296,0.23812031415569282,0.533571428571429,0.0382857142857143,-0.19632142857142865,140.685714285714,74.1142857142857,106.585714285714,113.21428571428541,30.17715043146481,140.685714285714,74.1142857142857,19.614285714285586,2.02,2.13,1.8,1.975,0.18303005217722798,2.13,1.71,-0.2650000000000001,-0.1534653465346535,1.9716471647164742,0.18303005217722798,0.8658227848101265,0.6431593794076164,0.8185972292739537,True,False,False,False
30,31,2014,6,0.9173549826818475,-0.556985122359975,0.14138279872225892,-0.33434791492865373,-0.6470387200139873,2014-02-03,2014-02-09,I,Euros/kg,1.53,1.53,-0.3485878581151584,2,Winter,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,1,29.8428571428571,29.2142857142857,16.8285714285714,25.621428571428577,4.849987727034027,29.8428571428571,19.5571428571429,-1.7499999999999787,12.6571428571429,13.5571428571429,11.1714285714286,12.782142857142876,0.6872378906662374,13.5571428571429,11.9142857142857,0.21785714285712388,34.8428571428571,36.2428571428571,52.2428571428571,41.4142857142857,7.572488694875296,51.3571428571429,34.8428571428571,1.8000000000000043,0.0382857142857143,0.0474285714285714,0.319142857142857,0.17375000000000013,0.24040946858440176,0.533571428571429,0.0382857142857143,-0.09803571428571442,132.828571428571,140.685714285714,105.228571428571,121.16785714285692,31.532909868293096,140.685714285714,74.1142857142857,15.875000000000085,1.71,2.02,2.04,1.8475,0.2764507189355791,2.13,1.53,-0.3174999999999999,-0.10526315789473684,-0.31409168081494077,0.2764507189355791,0.8281461434370772,0.6452293094359516,0.7324290998766955,True,False,False,False
31,32,2014,7,2.18784837172618,-0.2182644708650858,-0.7379587929466651,-0.2850780162436904,-0.4493370220998118,2014-02-10,2014-02-16,I,Euros/kg,1.48,1.48,-0.39466833791132067,2,Winter,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,1,1,23.8714285714286,29.8428571428571,19.5571428571429,28.310714285714276,2.9936298581974286,30.3142857142857,23.8714285714286,2.003571428571423,13.0,12.6571428571429,11.9142857142857,13.400000000000023,0.7545778654996741,14.3857142857143,12.6571428571429,0.9857142857142769,43.2142857142857,34.8428571428571,51.3571428571429,36.5142857142857,4.843819261080383,43.2142857142857,31.7571428571429,-4.757142857142799,0.0757142857142857,0.0382857142857143,0.533571428571429,0.08932142857142863,0.07278889193493765,0.195857142857143,0.0382857142857143,0.10653571428571437,137.042857142857,132.828571428571,74.1142857142857,140.73571428571398,8.404068499657646,152.385714285714,132.828571428571,11.650000000000006,1.53,1.71,2.13,1.685,0.24419937209856124,2.02,1.48,-0.20500000000000007,-0.0326797385620915,-0.6895424836601307,0.24419937209856124,0.8783382789317506,0.7259350091968116,0.7084935083774571,True,False,False,False
32,33,2014,8,1.4244255148946527,-0.4592100889387708,-0.7533088955443771,-0.36539791053273285,-0.3004164693879199,2014-02-17,2014-02-23,I,Euros/kg,1.48,1.48,-0.39466833791132067,2,Winter,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,1,0,30.3142857142857,23.8714285714286,29.2142857142857,27.617857142857126,3.0352212484777605,30.3142857142857,23.8714285714286,-1.1750000000000256,14.3857142857143,13.0,13.5571428571429,13.3607142857143,0.7477289879734385,14.3857142857143,12.6571428571429,0.03928571428570038,31.7571428571429,43.2142857142857,36.2428571428571,35.34285714285715,5.458887778871486,43.2142857142857,31.5571428571429,-3.785714285714249,0.195857142857143,0.0757142857142857,0.0474285714285714,0.07746428571428579,0.08476557308809263,0.195857142857143,0.0,-0.07746428571428579,152.385714285714,137.042857142857,140.685714285714,146.54999999999976,14.320502879476297,163.942857142857,132.828571428571,17.392857142857252,1.48,1.53,2.02,1.55,0.10923979738781675,1.71,1.48,-0.07000000000000006,0.0,-1.0,0.10923979738781675,0.9548387096774194,0.8343904157857647,0.7084935083774571,True,False,False,False
33,34,2014,9,1.6582413714150113,-0.22175643634441103,0.32448759399496707,-0.3076332017296724,-0.33870506637687825,2014-02-24,2014-03-02,I,Euros/kg,1.25,1.25,-0.6066385449736668,3,Winter,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0,1,1,26.4428571428571,30.3142857142857,29.8428571428571,27.064285714285703,2.674660637129422,30.3142857142857,23.8714285714286,0.564285714285699,13.4,14.3857142857143,12.6571428571429,13.789285714285725,0.6997934583530863,14.3857142857143,13.0,0.5821428571428751,31.5571428571429,31.7571428571429,34.8428571428571,38.03214285714287,7.425817942075002,45.6,31.5571428571429,7.567857142857129,0.0,0.195857142857143,0.0382857142857143,0.10310714285714295,0.08447697226781861,0.195857142857143,0.0,0.037750000000000034,163.942857142857,152.385714285714,132.828571428571,153.58571428571426,12.068213153051433,163.942857142857,137.042857142857,7.385714285714727,1.48,1.48,1.71,1.435,0.12556538801223976,1.53,1.25,-0.18500000000000005,-0.15540540540540537,-inf,0.12556538801223976,0.8710801393728222,0.7331378299120235,0.90189397735244,True,False,False,False
34,35,2014,10,2.227287190898288,-0.24270822922038673,-1.4747637176368393,-0.36539791053273285,0.5054848653125156,2014-03-03,2014-03-09,I,Euros/kg,1.02,1.02,-0.8186087520360129,3,Winter,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,1,0,27.6285714285714,26.4428571428571,23.8714285714286,28.724999999999973,2.0114426068233775,30.5142857142857,26.4428571428571,1.7892857142857252,14.3714285714286,13.4,13.0,14.110714285714302,0.4758629826234846,14.3857142857143,13.4,0.17499999999999893,45.6,31.5571428571429,43.2142857142857,32.767857142857174,9.656405825636531,45.6,22.1571428571429,-10.610714285714273,0.140857142857143,0.0,0.0757142857142857,0.08417857142857152,0.09976075973885655,0.195857142857143,0.0,-0.08417857142857152,160.971428571429,163.942857142857,137.042857142857,175.9464285714285,34.04733474739759,226.485714285714,152.385714285714,50.53928571428551,1.25,1.48,1.53,1.3075,0.22020823478395182,1.48,1.02,-0.2875000000000001,-0.18399999999999994,0.18399999999999994,0.22020823478395182,0.780114722753346,0.6465927099841522,0.735945485519591,True,False,False,False
